ID	Group	Population_Count
EF177446	Portuguese	42.0
MF055747	Malagasy	2851.0
MF055748	Malagasy	2851.0
MF055749	Malagasy	2851.0
MF055750	Malagasy	2851.0
MF055751	Malagasy	2851.0
MF055752	Malagasy	2851.0
MF055753	Malagasy	2851.0
MF055754	Malagasy	2851.0
MF055755	Malagasy	2851.0
MF055756	Malagasy	2851.0
MF055757	Malagasy	2851.0
MF055758	Malagasy	2851.0
MF055759	Malagasy	2851.0
MF055760	Malagasy	2851.0
MF055761	Malagasy	2851.0
MF055762	Malagasy	2851.0
MF055763	Malagasy	2851.0
MF055764	Malagasy	2851.0
MF055765	Malagasy	2851.0
MF055766	Malagasy	2851.0
MF055767	Malagasy	2851.0
MF055768	Malagasy	2851.0
MF055769	Malagasy	2851.0
MF055770	Malagasy	2851.0
MF055771	Malagasy	2851.0
MF055772	Malagasy	2851.0
MF055773	Malagasy	2851.0
MF055774	Malagasy	2851.0
MF055775	Malagasy	2851.0
MF055776	Malagasy	2851.0
MF055777	Malagasy	2851.0
MF055778	Malagasy	2851.0
MF055779	Malagasy	2851.0
MF055780	Malagasy	2851.0
MF055781	Malagasy	2851.0
MF055782	Malagasy	2851.0
MF055783	Malagasy	2851.0
MF055784	Malagasy	2851.0
MF055785	Malagasy	2851.0
MF055786	Malagasy	2851.0
MF055787	Malagasy	2851.0
MF055788	Malagasy	2851.0
MF055789	Malagasy	2851.0
MF055790	Malagasy	2851.0
MF055791	Malagasy	2851.0
MF055792	Malagasy	2851.0
MF055793	Malagasy	2851.0
MF055794	Malagasy	2851.0
MF055795	Malagasy	2851.0
MF055796	Malagasy	2851.0
MF055797	Malagasy	2851.0
MF055798	Malagasy	2851.0
MF055799	Malagasy	2851.0
MF055800	Malagasy	2851.0
MF055801	Malagasy	2851.0
MF055802	Malagasy	2851.0
MF055803	Malagasy	2851.0
MF055804	Malagasy	2851.0
MF055805	Malagasy	2851.0
MF055806	Malagasy	2851.0
MF055807	Malagasy	2851.0
MF055808	Malagasy	2851.0
MF055809	Malagasy	2851.0
MF055810	Malagasy	2851.0
MF055811	Malagasy	2851.0
MF055812	Malagasy	2851.0
MF055813	Malagasy	2851.0
MF055814	Malagasy	2851.0
MF055815	Malagasy	2851.0
MF055816	Malagasy	2851.0
MF055817	Malagasy	2851.0
MF055818	Malagasy	2851.0
MF055819	Malagasy	2851.0
MF055820	Malagasy	2851.0
MF055821	Malagasy	2851.0
MF055822	Malagasy	2851.0
MF055823	Malagasy	2851.0
MF055824	Malagasy	2851.0
MF055825	Malagasy	2851.0
MF055826	Malagasy	2851.0
MF055827	Malagasy	2851.0
MF055828	Malagasy	2851.0
MF055829	Malagasy	2851.0
MF055830	Malagasy	2851.0
MF055831	Malagasy	2851.0
MF055832	Malagasy	2851.0
MF055833	Malagasy	2851.0
MF055834	Malagasy	2851.0
MF055835	Malagasy	2851.0
MF055836	Malagasy	2851.0
MF055837	Malagasy	2851.0
MF055838	Malagasy	2851.0
MF055839	Malagasy	2851.0
MF055840	Malagasy	2851.0
MF055841	Malagasy	2851.0
MF055842	Malagasy	2851.0
MF055843	Malagasy	2851.0
MF055844	Malagasy	2851.0
MF055845	Malagasy	2851.0
MF055846	Malagasy	2851.0
MF055847	Malagasy	2851.0
MF055848	Malagasy	2851.0
MF055849	Malagasy	2851.0
MF055850	Malagasy	2851.0
MF055851	Malagasy	2851.0
MF055852	Malagasy	2851.0
MF055853	Malagasy	2851.0
MF055854	Malagasy	2851.0
MF055855	Malagasy	2851.0
MF055856	Malagasy	2851.0
MF055857	Malagasy	2851.0
MF055858	Malagasy	2851.0
MF055859	Malagasy	2851.0
MF055860	Malagasy	2851.0
MF055861	Malagasy	2851.0
MF055862	Malagasy	2851.0
MF055863	Malagasy	2851.0
MF055864	Malagasy	2851.0
MF055865	Malagasy	2851.0
MF055866	Malagasy	2851.0
MF055867	Malagasy	2851.0
MF055868	Malagasy	2851.0
MF055869	Malagasy	2851.0
MF055870	Malagasy	2851.0
MF055871	Malagasy	2851.0
MF055872	Malagasy	2851.0
MF055873	Malagasy	2851.0
MF055874	Malagasy	2851.0
MF055875	Malagasy	2851.0
MF055876	Malagasy	2851.0
MF055877	Malagasy	2851.0
MF055878	Malagasy	2851.0
MF055879	Malagasy	2851.0
MF055880	Malagasy	2851.0
MF055881	Malagasy	2851.0
MF055882	Malagasy	2851.0
MF055883	Malagasy	2851.0
MF055884	Malagasy	2851.0
MF055885	Malagasy	2851.0
MF055886	Malagasy	2851.0
MF055887	Malagasy	2851.0
MF055888	Malagasy	2851.0
MF055889	Malagasy	2851.0
MF055890	Malagasy	2851.0
MF055891	Malagasy	2851.0
MF055892	Malagasy	2851.0
MF055893	Malagasy	2851.0
MF055894	Malagasy	2851.0
MF055895	Malagasy	2851.0
MF055896	Malagasy	2851.0
MF055897	Malagasy	2851.0
MF055898	Malagasy	2851.0
MF055899	Malagasy	2851.0
MF055900	Malagasy	2851.0
MF055901	Malagasy	2851.0
MF055902	Malagasy	2851.0
MF055903	Malagasy	2851.0
MF055904	Malagasy	2851.0
MF055905	Malagasy	2851.0
MF055906	Malagasy	2851.0
MF055907	Malagasy	2851.0
MF055908	Malagasy	2851.0
MF055909	Malagasy	2851.0
MF055910	Malagasy	2851.0
MF055911	Malagasy	2851.0
MF055912	Malagasy	2851.0
MF055913	Malagasy	2851.0
MF055914	Malagasy	2851.0
MF055915	Malagasy	2851.0
MF055916	Malagasy	2851.0
MF055917	Malagasy	2851.0
MF055918	Malagasy	2851.0
MF055919	Malagasy	2851.0
MF055920	Malagasy	2851.0
MF055921	Malagasy	2851.0
MF055922	Malagasy	2851.0
MF055923	Malagasy	2851.0
MF055924	Malagasy	2851.0
MF055925	Malagasy	2851.0
MF055926	Malagasy	2851.0
MF055927	Malagasy	2851.0
MF055928	Malagasy	2851.0
MF055929	Malagasy	2851.0
MF055930	Malagasy	2851.0
MF055931	Malagasy	2851.0
MF055932	Malagasy	2851.0
MF055933	Malagasy	2851.0
MF055934	Malagasy	2851.0
MF055935	Malagasy	2851.0
MF055936	Malagasy	2851.0
MF055937	Malagasy	2851.0
MF055938	Malagasy	2851.0
MF055939	Malagasy	2851.0
MF055940	Malagasy	2851.0
MF055941	Malagasy	2851.0
MF055942	Malagasy	2851.0
MF055943	Malagasy	2851.0
MF055944	Malagasy	2851.0
MF055945	Malagasy	2851.0
MF055946	Malagasy	2851.0
MF055947	Malagasy	2851.0
MF055948	Malagasy	2851.0
MF055949	Malagasy	2851.0
MF055950	Malagasy	2851.0
MF055951	Malagasy	2851.0
MF055952	Malagasy	2851.0
MF055953	Malagasy	2851.0
MF055954	Malagasy	2851.0
MF055955	Malagasy	2851.0
MF055956	Malagasy	2851.0
MF055957	Malagasy	2851.0
MF055958	Malagasy	2851.0
MF055959	Malagasy	2851.0
MF055960	Malagasy	2851.0
MF055961	Malagasy	2851.0
MF055962	Malagasy	2851.0
MF055963	Malagasy	2851.0
MF055964	Malagasy	2851.0
MF055965	Malagasy	2851.0
MF055966	Malagasy	2851.0
MF055967	Malagasy	2851.0
MF055968	Malagasy	2851.0
MF055969	Malagasy	2851.0
MF055970	Malagasy	2851.0
MF055971	Malagasy	2851.0
MF055972	Malagasy	2851.0
MF055973	Malagasy	2851.0
MF055974	Malagasy	2851.0
MF055975	Malagasy	2851.0
MF055976	Malagasy	2851.0
MF055977	Malagasy	2851.0
MF055978	Malagasy	2851.0
MF055979	Malagasy	2851.0
MF055980	Malagasy	2851.0
MF055981	Malagasy	2851.0
MF055982	Malagasy	2851.0
MF055983	Malagasy	2851.0
MF055984	Malagasy	2851.0
MF055985	Malagasy	2851.0
MF055986	Malagasy	2851.0
MF055987	Malagasy	2851.0
MF055988	Malagasy	2851.0
MF055989	Malagasy	2851.0
MF055990	Malagasy	2851.0
MF055991	Malagasy	2851.0
MF055992	Malagasy	2851.0
MF055993	Malagasy	2851.0
MF055994	Malagasy	2851.0
MF055995	Malagasy	2851.0
MF055996	Malagasy	2851.0
MF055997	Malagasy	2851.0
MF055998	Malagasy	2851.0
MF055999	Malagasy	2851.0
MF056000	Malagasy	2851.0
MF056001	Malagasy	2851.0
MF056002	Malagasy	2851.0
MF056003	Malagasy	2851.0
MF056004	Malagasy	2851.0
MF056005	Malagasy	2851.0
MF056006	Malagasy	2851.0
MF056007	Malagasy	2851.0
MF056008	Malagasy	2851.0
MF056009	Malagasy	2851.0
MF056010	Malagasy	2851.0
MF056011	Malagasy	2851.0
MF056012	Malagasy	2851.0
MF056013	Malagasy	2851.0
MF056014	Malagasy	2851.0
MF056015	Malagasy	2851.0
MF056016	Malagasy	2851.0
MF056017	Malagasy	2851.0
MF056018	Malagasy	2851.0
MF056019	Malagasy	2851.0
MF056020	Malagasy	2851.0
MF056021	Malagasy	2851.0
MF056022	Malagasy	2851.0
MF056023	Malagasy	2851.0
MF056024	Malagasy	2851.0
MF056025	Malagasy	2851.0
MF056026	Malagasy	2851.0
MF056027	Malagasy	2851.0
MF056028	Malagasy	2851.0
MF056029	Malagasy	2851.0
MF056030	Malagasy	2851.0
MF056031	Malagasy	2851.0
MF056032	Malagasy	2851.0
MF056033	Malagasy	2851.0
MF056034	Malagasy	2851.0
MF056035	Malagasy	2851.0
MF056036	Malagasy	2851.0
MF056037	Malagasy	2851.0
MF056038	Malagasy	2851.0
MF056039	Malagasy	2851.0
MF056040	Malagasy	2851.0
MF056041	Malagasy	2851.0
MF056042	Malagasy	2851.0
MF056043	Malagasy	2851.0
MF056044	Malagasy	2851.0
MF056045	Malagasy	2851.0
MF056046	Malagasy	2851.0
MF056047	Malagasy	2851.0
MF056048	Malagasy	2851.0
MF056049	Malagasy	2851.0
MF056050	Malagasy	2851.0
MF056051	Malagasy	2851.0
MF056052	Malagasy	2851.0
MF056053	Malagasy	2851.0
MF056054	Malagasy	2851.0
MF056055	Malagasy	2851.0
MF056056	Malagasy	2851.0
MF056057	Malagasy	2851.0
MF056058	Malagasy	2851.0
MF056059	Malagasy	2851.0
MF056060	Malagasy	2851.0
MF056061	Malagasy	2851.0
MF056062	Malagasy	2851.0
MF056063	Malagasy	2851.0
MF056064	Malagasy	2851.0
MF056065	Malagasy	2851.0
MF056066	Malagasy	2851.0
MF056067	Malagasy	2851.0
MF056068	Malagasy	2851.0
MF056069	Malagasy	2851.0
MF056070	Malagasy	2851.0
MF056071	Malagasy	2851.0
MF056072	Malagasy	2851.0
MF056073	Malagasy	2851.0
MF056074	Malagasy	2851.0
MF056075	Malagasy	2851.0
MF056076	Malagasy	2851.0
MF056077	Malagasy	2851.0
MF056078	Malagasy	2851.0
MF056079	Malagasy	2851.0
MF056080	Malagasy	2851.0
MF056081	Malagasy	2851.0
MF056082	Malagasy	2851.0
MF056083	Malagasy	2851.0
MF056084	Malagasy	2851.0
MF056085	Malagasy	2851.0
MF056086	Malagasy	2851.0
MF056087	Malagasy	2851.0
MF056088	Malagasy	2851.0
MF056089	Malagasy	2851.0
MF056090	Malagasy	2851.0
MF056091	Malagasy	2851.0
MF056092	Malagasy	2851.0
MF056093	Malagasy	2851.0
MF056094	Malagasy	2851.0
MF056095	Malagasy	2851.0
MF056096	Malagasy	2851.0
MF056097	Malagasy	2851.0
MF056098	Malagasy	2851.0
MF056099	Malagasy	2851.0
MF056100	Malagasy	2851.0
MF056101	Malagasy	2851.0
MF056102	Malagasy	2851.0
MF056103	Malagasy	2851.0
MF056104	Malagasy	2851.0
MF056105	Malagasy	2851.0
MF056106	Malagasy	2851.0
MF056107	Malagasy	2851.0
MF056108	Malagasy	2851.0
MF056109	Malagasy	2851.0
MF056110	Malagasy	2851.0
MF056111	Malagasy	2851.0
MF056112	Malagasy	2851.0
MF056113	Malagasy	2851.0
MF056114	Malagasy	2851.0
MF056115	Malagasy	2851.0
MF056116	Malagasy	2851.0
MF056117	Malagasy	2851.0
MF056118	Malagasy	2851.0
MF056119	Malagasy	2851.0
MF056120	Malagasy	2851.0
MF056121	Malagasy	2851.0
MF056122	Malagasy	2851.0
MF056123	Malagasy	2851.0
MF056124	Malagasy	2851.0
MF056125	Malagasy	2851.0
MF056126	Malagasy	2851.0
MF056127	Malagasy	2851.0
MF056128	Malagasy	2851.0
MF056129	Malagasy	2851.0
MF056130	Malagasy	2851.0
MF056131	Malagasy	2851.0
MF056132	Malagasy	2851.0
MF056133	Malagasy	2851.0
MF056134	Malagasy	2851.0
MF056135	Malagasy	2851.0
MF056136	Malagasy	2851.0
MF056137	Malagasy	2851.0
MF056138	Malagasy	2851.0
MF056139	Malagasy	2851.0
MF056140	Malagasy	2851.0
MF056141	Malagasy	2851.0
MF056142	Malagasy	2851.0
MF056143	Malagasy	2851.0
MF056144	Malagasy	2851.0
MF056145	Malagasy	2851.0
MF056146	Malagasy	2851.0
MF056147	Malagasy	2851.0
MF056148	Malagasy	2851.0
MF056149	Malagasy	2851.0
MF056150	Malagasy	2851.0
MF056151	Malagasy	2851.0
MF056152	Malagasy	2851.0
MF056153	Malagasy	2851.0
MF056154	Malagasy	2851.0
MF056155	Malagasy	2851.0
MF056156	Malagasy	2851.0
MF056157	Malagasy	2851.0
MF056158	Malagasy	2851.0
MF056159	Malagasy	2851.0
MF056160	Malagasy	2851.0
MF056161	Malagasy	2851.0
MF056162	Malagasy	2851.0
MF056163	Malagasy	2851.0
MF056164	Malagasy	2851.0
MF056165	Malagasy	2851.0
MF056166	Malagasy	2851.0
MF056167	Malagasy	2851.0
MF056168	Malagasy	2851.0
MF056169	Malagasy	2851.0
MF056170	Malagasy	2851.0
MF056171	Malagasy	2851.0
MF056172	Malagasy	2851.0
MF056173	Malagasy	2851.0
MF056174	Malagasy	2851.0
MF056175	Malagasy	2851.0
MF056176	Malagasy	2851.0
MF056177	Malagasy	2851.0
MF056178	Malagasy	2851.0
MF056179	Malagasy	2851.0
MF056180	Malagasy	2851.0
MF056181	Malagasy	2851.0
MF056182	Malagasy	2851.0
MF056183	Malagasy	2851.0
MF056184	Malagasy	2851.0
MF056185	Malagasy	2851.0
MF056186	Malagasy	2851.0
MF056187	Malagasy	2851.0
MF056188	Malagasy	2851.0
MF056189	Malagasy	2851.0
MF056190	Malagasy	2851.0
MF056191	Malagasy	2851.0
MF056192	Malagasy	2851.0
MF056193	Malagasy	2851.0
MF056194	Malagasy	2851.0
MF056195	Malagasy	2851.0
MF056196	Malagasy	2851.0
MF056197	Malagasy	2851.0
MF056198	Malagasy	2851.0
MF056199	Malagasy	2851.0
MF056200	Malagasy	2851.0
MF056201	Malagasy	2851.0
MF056202	Malagasy	2851.0
MF056203	Malagasy	2851.0
MF056204	Malagasy	2851.0
MF056205	Malagasy	2851.0
MF056206	Malagasy	2851.0
MF056207	Malagasy	2851.0
MF056208	Malagasy	2851.0
MF056209	Malagasy	2851.0
MF056210	Malagasy	2851.0
MF056211	Malagasy	2851.0
MF056212	Malagasy	2851.0
MF056213	Malagasy	2851.0
MF056214	Malagasy	2851.0
MF056215	Malagasy	2851.0
MF056216	Malagasy	2851.0
MF056217	Malagasy	2851.0
MF056218	Malagasy	2851.0
MF056219	Malagasy	2851.0
MF056220	Malagasy	2851.0
MF056221	Malagasy	2851.0
MF056222	Malagasy	2851.0
MF056223	Malagasy	2851.0
MF056224	Malagasy	2851.0
MF056225	Malagasy	2851.0
MF056226	Malagasy	2851.0
MF056227	Malagasy	2851.0
MF056228	Malagasy	2851.0
MF056229	Malagasy	2851.0
MF056230	Malagasy	2851.0
MF056231	Malagasy	2851.0
MF056232	Malagasy	2851.0
MF056233	Malagasy	2851.0
MF056234	Malagasy	2851.0
MF056235	Malagasy	2851.0
MF056236	Malagasy	2851.0
MF056237	Malagasy	2851.0
MF056238	Malagasy	2851.0
MF056239	Malagasy	2851.0
MF056240	Malagasy	2851.0
MF056241	Malagasy	2851.0
MF056242	Malagasy	2851.0
MF056243	Malagasy	2851.0
MF056244	Malagasy	2851.0
MF056245	Malagasy	2851.0
MF056246	Malagasy	2851.0
MF056247	Malagasy	2851.0
MF056248	Malagasy	2851.0
MF056249	Malagasy	2851.0
MF056250	Malagasy	2851.0
MF056251	Malagasy	2851.0
MF056252	Malagasy	2851.0
MF056253	Malagasy	2851.0
MF056254	Malagasy	2851.0
MF056255	Malagasy	2851.0
MF056256	Malagasy	2851.0
MF056257	Malagasy	2851.0
MF056258	Malagasy	2851.0
MF056259	Malagasy	2851.0
MF056260	Malagasy	2851.0
MF056261	Malagasy	2851.0
MF056262	Malagasy	2851.0
MF056263	Malagasy	2851.0
MF056264	Malagasy	2851.0
MF056265	Malagasy	2851.0
MF056266	Malagasy	2851.0
MF056267	Malagasy	2851.0
MF056268	Malagasy	2851.0
MF056269	Malagasy	2851.0
MF056270	Malagasy	2851.0
MF056271	Malagasy	2851.0
MF056272	Malagasy	2851.0
MF056273	Malagasy	2851.0
MF056274	Malagasy	2851.0
MF056275	Malagasy	2851.0
MF056276	Malagasy	2851.0
MF056277	Malagasy	2851.0
MF056278	Malagasy	2851.0
MF056279	Malagasy	2851.0
MF056280	Malagasy	2851.0
MF056281	Malagasy	2851.0
MF056282	Malagasy	2851.0
MF056283	Malagasy	2851.0
MF056284	Malagasy	2851.0
MF056285	Malagasy	2851.0
MF056286	Malagasy	2851.0
MF056287	Malagasy	2851.0
MF056288	Malagasy	2851.0
MF056289	Malagasy	2851.0
MF056290	Malagasy	2851.0
MF056291	Malagasy	2851.0
MF056292	Malagasy	2851.0
MF056293	Malagasy	2851.0
MF056294	Malagasy	2851.0
MF056295	Malagasy	2851.0
MF056296	Malagasy	2851.0
MF056297	Malagasy	2851.0
MF056298	Malagasy	2851.0
MF056299	Malagasy	2851.0
MF056300	Malagasy	2851.0
MF056301	Malagasy	2851.0
MF056302	Malagasy	2851.0
MF056303	Malagasy	2851.0
MF056304	Malagasy	2851.0
MF056305	Malagasy	2851.0
MF056306	Malagasy	2851.0
MF056307	Malagasy	2851.0
MF056308	Malagasy	2851.0
MF056309	Malagasy	2851.0
MF056310	Malagasy	2851.0
MF056311	Malagasy	2851.0
MF056312	Malagasy	2851.0
MF056313	Malagasy	2851.0
MF056314	Malagasy	2851.0
MF056315	Malagasy	2851.0
MF056316	Malagasy	2851.0
MF056317	Malagasy	2851.0
MF056318	Malagasy	2851.0
MF056319	Malagasy	2851.0
MF056320	Malagasy	2851.0
MF056321	Malagasy	2851.0
MF056322	Malagasy	2851.0
MF056323	Malagasy	2851.0
MF056324	Malagasy	2851.0
MF056325	Malagasy	2851.0
MF056326	Malagasy	2851.0
MF056327	Malagasy	2851.0
MF056328	Malagasy	2851.0
MF056329	Malagasy	2851.0
MF056330	Malagasy	2851.0
MF056331	Malagasy	2851.0
MF056332	Malagasy	2851.0
MF056333	Malagasy	2851.0
MF056334	Malagasy	2851.0
MF056335	Malagasy	2851.0
MF056336	Malagasy	2851.0
MF056337	Malagasy	2851.0
MF056338	Malagasy	2851.0
MF056339	Malagasy	2851.0
MF056340	Malagasy	2851.0
MF056341	Malagasy	2851.0
MF056342	Malagasy	2851.0
MF056343	Malagasy	2851.0
MF056344	Malagasy	2851.0
MF056345	Malagasy	2851.0
MF056346	Malagasy	2851.0
MF056347	Malagasy	2851.0
MF056348	Malagasy	2851.0
MF056349	Malagasy	2851.0
MF056350	Malagasy	2851.0
MF056351	Malagasy	2851.0
MF056352	Malagasy	2851.0
MF056353	Malagasy	2851.0
MF056354	Malagasy	2851.0
MF056355	Malagasy	2851.0
MF056356	Malagasy	2851.0
MF056357	Malagasy	2851.0
MF056358	Malagasy	2851.0
MF056359	Malagasy	2851.0
MF056360	Malagasy	2851.0
MF056361	Malagasy	2851.0
MF056362	Malagasy	2851.0
MF056363	Malagasy	2851.0
MF056364	Malagasy	2851.0
MF056365	Malagasy	2851.0
MF056366	Malagasy	2851.0
MF056367	Malagasy	2851.0
MF056368	Malagasy	2851.0
MF056369	Malagasy	2851.0
MF056370	Malagasy	2851.0
MF056371	Malagasy	2851.0
MF056372	Malagasy	2851.0
MF056373	Malagasy	2851.0
MF056374	Malagasy	2851.0
MF056375	Malagasy	2851.0
MF056376	Malagasy	2851.0
MF056377	Malagasy	2851.0
MF056378	Malagasy	2851.0
MF056379	Malagasy	2851.0
MF056380	Malagasy	2851.0
MF056381	Malagasy	2851.0
MF056382	Malagasy	2851.0
MF056383	Malagasy	2851.0
MF056384	Malagasy	2851.0
MF056385	Malagasy	2851.0
MF056386	Malagasy	2851.0
MF056387	Malagasy	2851.0
MF056388	Malagasy	2851.0
MF056389	Malagasy	2851.0
MF056390	Malagasy	2851.0
MF056391	Malagasy	2851.0
MF056392	Malagasy	2851.0
MF056393	Malagasy	2851.0
MF056394	Malagasy	2851.0
MF056395	Malagasy	2851.0
MF056396	Malagasy	2851.0
MF056397	Malagasy	2851.0
MF056398	Malagasy	2851.0
MF056399	Malagasy	2851.0
MF056400	Malagasy	2851.0
MF056401	Malagasy	2851.0
MF056402	Malagasy	2851.0
MF056403	Malagasy	2851.0
MF056404	Malagasy	2851.0
MF056405	Malagasy	2851.0
MF056406	Malagasy	2851.0
MF056407	Malagasy	2851.0
MF056408	Malagasy	2851.0
MF056409	Malagasy	2851.0
MF056410	Malagasy	2851.0
MF056411	Malagasy	2851.0
MF056412	Malagasy	2851.0
MF056413	Malagasy	2851.0
MF056414	Malagasy	2851.0
MF056415	Malagasy	2851.0
MF056416	Malagasy	2851.0
MF056417	Malagasy	2851.0
MF056418	Malagasy	2851.0
MF056419	Malagasy	2851.0
MF056420	Malagasy	2851.0
MF056421	Malagasy	2851.0
MF056422	Malagasy	2851.0
MF056423	Malagasy	2851.0
MF056424	Malagasy	2851.0
MF056425	Malagasy	2851.0
MF056426	Malagasy	2851.0
MF056427	Malagasy	2851.0
MF056428	Malagasy	2851.0
MF056429	Malagasy	2851.0
MF056430	Malagasy	2851.0
MF056431	Malagasy	2851.0
MF056432	Malagasy	2851.0
MF056433	Malagasy	2851.0
MF056434	Malagasy	2851.0
MF056435	Malagasy	2851.0
MF056436	Malagasy	2851.0
MF056437	Malagasy	2851.0
MF056438	Malagasy	2851.0
MF056439	Malagasy	2851.0
MF056440	Malagasy	2851.0
MF056441	Malagasy	2851.0
MF056442	Malagasy	2851.0
MF056443	Malagasy	2851.0
MF056444	Malagasy	2851.0
MF056445	Malagasy	2851.0
MF056446	Malagasy	2851.0
MF056447	Malagasy	2851.0
MF056448	Malagasy	2851.0
MF056449	Malagasy	2851.0
MF056450	Malagasy	2851.0
MF056451	Malagasy	2851.0
MF056452	Malagasy	2851.0
MF056453	Malagasy	2851.0
MF056454	Malagasy	2851.0
MF056455	Malagasy	2851.0
MF056456	Malagasy	2851.0
MF056457	Malagasy	2851.0
MF056458	Malagasy	2851.0
MF056459	Malagasy	2851.0
MF056460	Malagasy	2851.0
MF056461	Malagasy	2851.0
MF056462	Malagasy	2851.0
MF056463	Malagasy	2851.0
MF056464	Malagasy	2851.0
MF056465	Malagasy	2851.0
MF056466	Malagasy	2851.0
MF056467	Malagasy	2851.0
MF056468	Malagasy	2851.0
MF056469	Malagasy	2851.0
MF056470	Malagasy	2851.0
MF056471	Malagasy	2851.0
MF056472	Malagasy	2851.0
MF056473	Malagasy	2851.0
MF056474	Malagasy	2851.0
MF056475	Malagasy	2851.0
MF056476	Malagasy	2851.0
MF056477	Malagasy	2851.0
MF056478	Malagasy	2851.0
MF056479	Malagasy	2851.0
MF056480	Malagasy	2851.0
MF056481	Malagasy	2851.0
MF056482	Malagasy	2851.0
MF056483	Malagasy	2851.0
MF056484	Malagasy	2851.0
MF056485	Malagasy	2851.0
MF056486	Malagasy	2851.0
MF056487	Malagasy	2851.0
MF056488	Malagasy	2851.0
MF056489	Malagasy	2851.0
MF056490	Malagasy	2851.0
MF056491	Malagasy	2851.0
MF056492	Malagasy	2851.0
MF056493	Malagasy	2851.0
MF056494	Malagasy	2851.0
MF056495	Malagasy	2851.0
MF056496	Malagasy	2851.0
MF056497	Malagasy	2851.0
MF056498	Malagasy	2851.0
MF056499	Malagasy	2851.0
MF056500	Malagasy	2851.0
MF056501	Malagasy	2851.0
MF056502	Malagasy	2851.0
MF056503	Malagasy	2851.0
MF056504	Malagasy	2851.0
MF056505	Malagasy	2851.0
MF056506	Malagasy	2851.0
MF056507	Malagasy	2851.0
MF056508	Malagasy	2851.0
MF056509	Malagasy	2851.0
MF056510	Malagasy	2851.0
MF056511	Malagasy	2851.0
MF056512	Malagasy	2851.0
MF056513	Malagasy	2851.0
MF056514	Malagasy	2851.0
MF056515	Malagasy	2851.0
MF056516	Malagasy	2851.0
MF056517	Malagasy	2851.0
MF056518	Malagasy	2851.0
MF056519	Malagasy	2851.0
MF056520	Malagasy	2851.0
MF056521	Malagasy	2851.0
MF056522	Malagasy	2851.0
MF056523	Malagasy	2851.0
MF056524	Malagasy	2851.0
MF056525	Malagasy	2851.0
MF056526	Malagasy	2851.0
MF056527	Malagasy	2851.0
MF056528	Malagasy	2851.0
MF056529	Malagasy	2851.0
MF056530	Malagasy	2851.0
MF056531	Malagasy	2851.0
MF056532	Malagasy	2851.0
MF056533	Malagasy	2851.0
MF056534	Malagasy	2851.0
MF056535	Malagasy	2851.0
MF056536	Malagasy	2851.0
MF056537	Malagasy	2851.0
MF056538	Malagasy	2851.0
MF056539	Malagasy	2851.0
MF056540	Malagasy	2851.0
MF056541	Malagasy	2851.0
MF056542	Malagasy	2851.0
MF056543	Malagasy	2851.0
MF056544	Malagasy	2851.0
MF056545	Malagasy	2851.0
MF056546	Malagasy	2851.0
MF056547	Malagasy	2851.0
MF056548	Malagasy	2851.0
MF056549	Malagasy	2851.0
MF056550	Malagasy	2851.0
MF056551	Malagasy	2851.0
MF056552	Malagasy	2851.0
MF056553	Malagasy	2851.0
MF056554	Malagasy	2851.0
MF056555	Malagasy	2851.0
MF056556	Malagasy	2851.0
MF056557	Malagasy	2851.0
MF056558	Malagasy	2851.0
MF056559	Malagasy	2851.0
MF056560	Malagasy	2851.0
MF056561	Malagasy	2851.0
MF056562	Malagasy	2851.0
MF056563	Malagasy	2851.0
MF056564	Malagasy	2851.0
MF056565	Malagasy	2851.0
MF056566	Malagasy	2851.0
MF056567	Malagasy	2851.0
MF056568	Malagasy	2851.0
MF056569	Malagasy	2851.0
MF056570	Malagasy	2851.0
MF056571	Malagasy	2851.0
MF056572	Malagasy	2851.0
MF056573	Malagasy	2851.0
MF056574	Malagasy	2851.0
MF056575	Malagasy	2851.0
MF056576	Malagasy	2851.0
MF056577	Malagasy	2851.0
MF056578	Malagasy	2851.0
MF056579	Malagasy	2851.0
MF056580	Malagasy	2851.0
MF056581	Malagasy	2851.0
MF056582	Malagasy	2851.0
MF056583	Malagasy	2851.0
MF056584	Malagasy	2851.0
MF056585	Malagasy	2851.0
MF056586	Malagasy	2851.0
MF056587	Malagasy	2851.0
MF056588	Malagasy	2851.0
MF056589	Malagasy	2851.0
MF056590	Malagasy	2851.0
MF056591	Malagasy	2851.0
MF056592	Malagasy	2851.0
MF056593	Malagasy	2851.0
MF056594	Malagasy	2851.0
MF056595	Malagasy	2851.0
MF056596	Malagasy	2851.0
MF056597	Malagasy	2851.0
MF056598	Malagasy	2851.0
MF056599	Malagasy	2851.0
MF056600	Malagasy	2851.0
MF056601	Malagasy	2851.0
MF056602	Malagasy	2851.0
MF056603	Malagasy	2851.0
MF056604	Malagasy	2851.0
MF056605	Malagasy	2851.0
MF056606	Malagasy	2851.0
MF056607	Malagasy	2851.0
MF056608	Malagasy	2851.0
MF056609	Malagasy	2851.0
MF056610	Malagasy	2851.0
MF056611	Malagasy	2851.0
MF056612	Malagasy	2851.0
MF056613	Malagasy	2851.0
MF056614	Malagasy	2851.0
MF056615	Malagasy	2851.0
MF056616	Malagasy	2851.0
MF056617	Malagasy	2851.0
MF056618	Malagasy	2851.0
MF056619	Malagasy	2851.0
